Longitude,Latitude,Country,State,Locality,Elevation,Temperature,Precipitation,Buffer_0km ,Buffer_1km,Biome,Kingdom_host,Subkingdom_host,Phylum_host,Class_host,Order_host,Family_host,Genus_host,Host_species,Authors_host,IUCN,FishBase,Site_of_infection,Parasite_habitat,Exotic_or_native,Environment,Kingdom_parasite,Subkingdom_parasite,Phylum_parasite,Class_parasite,Order_parasite,Family_parasite,Genus_parasite,Parasite_species,Authors_parasite,Stage,Reference,
-98.92805556,21.08722222,Mexico,Hidalgo,Arroyo Tenango,278,24.5,1637,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Xiphophorus,Xiphophorus_sp.,NA,NA,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_xiphophori,"Caspeta, Moravec & Salgado, 2001",Adult,"Caspeta-Mandujano, J. M., F. Moravec & G. Salgado-Maldonado. 2001. Two new species of Rhabdochonids (Nematoda: Rhabdochonidae) from freshwater fishes in Mexico, with a description of a new genus. Journal of Parasitology. 87(1): 139-143.",
-98.92805556,21.08722222,Mexico,Hidalgo,Arroyo Tenango,278,24.5,1637,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Tampichthys,Tampichthys_ ipni,"(Álvarez & Navarro, 1953)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_canadensis,"Moravec & Arai, 1971",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, E. Soto-Galera, R. Pineda-López, J. M. Caspeta-Mandujano, E. Aguilar-Castellanos & N. Mercado-Silva. 2004. Helminth parasites of freshwater fishes of the Pánuco River Basin, East Central México. Comparative Parasitology. 71(2): 190-202.",
-98.57666667,20.925,Mexico,Hidalgo,Rio Calnali (Chicayotla),1016,18.8,1727,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Xiphophorus,Xiphophorus_malinche,"		Rauchenberger, Kallman & Morizot, 1990",DD,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_xiphophori,"Caspeta, Moravec & Salgado, 2001",Adult,"Bautista-Hernández, C. E., J. Violante-González, S. Monks & G. Pulido-Flores. Helminth communities of Xiphophorus malinche (Pisces: Poeciliidae), endemic freshwater fish from the Pánuco River, Hidalgo, Mexico. Revista Mexicana de Biodiversidad. 85(3): 838-844.",
-98.07416667,21.08305556,Mexico,Hidalgo,Rio Candelaria,117,24.4,1328,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Characiformes,Characidae,Astyanax,Astyanax_mexicanus,"(De Filippi, 1853)",NA,LC,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Rhabditida,Camallanidae,Procamallanus,Procamallanus_neocaballeroi,"Caballero, 1977",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, E. Soto-Galera, R. Pineda-López, J. M. Caspeta-Mandujano, E. Aguilar-Castellanos & N. Mercado-Silva. 2004. Helminth parasites of freshwater fishes of the Pánuco River Basin, East Central México. Comparative Parasitology. 71(2): 190-202.",
-98.55777778,21.1625,Mexico,Hidalgo,Tributario del Rio Acamoluco,164,24.6,1679,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Characiformes,Characidae,Astyanax,Astyanax_mexicanus,"(De Filippi, 1853)",NA,LC,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Rhabditida,Camallanidae,Procamallanus,Procamallanus_neocaballeroi,"Caballero, 1977",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, E. Soto-Galera, R. Pineda-López, J. M. Caspeta-Mandujano, E. Aguilar-Castellanos & N. Mercado-Silva. 2004. Helminth parasites of freshwater fishes of the Pánuco River Basin, East Central México. Comparative Parasitology. 71(2): 190-202.",
-98.44277778,20.91583333,Mexico,Hidalgo,Rio Tempoal (Atlapexco),374,23.6,1543,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Siluriformes,Ictaluridae,Ictalurus,Ictalurus_mexicanus,"(Meek, 1904)",VU,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_kidderi,"Pearse, 1936",Adult,"Aguilar-Aguilar, R., G. Salgado-Maldonado, G. Moreno-Navarrete & G. Cabañas-Carranza. 2004. Helmintos parásitos de peces dulceacuícolas. In: I. Luna, J. J. Morrone & D. Espinosa (Eds.). Biodiversidad de la Sierra Madre Oriental, La Prensa de Ciencias, UNAM, Mexico City: pp. 261-270.",
-98.44277778,20.91583333,Mexico,Hidalgo,Rio Tempoal (Atlapexco),374,23.6,1543,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Nosferatu,Nosferatu_labridens,"(Pellegrin, 1903)",EN,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_kidderi,"Pearse, 1936",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, E. Soto-Galera, R. Pineda-López, J. M. Caspeta-Mandujano, E. Aguilar-Castellanos & N. Mercado-Silva. 2004. Helminth parasites of freshwater fishes of the Pánuco River Basin, East Central México. Comparative Parasitology. 71(2): 190-202.",
-98.61555556,21.16666667,Mexico,Hidalgo,Rio Talol,182,24.7,1761,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Nosferatu,Nosferatu_labridens,"(Pellegrin, 1903)",EN,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_kidderi,"Pearse, 1936",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, E. Soto-Galera, R. Pineda-López, J. M. Caspeta-Mandujano, E. Aguilar-Castellanos & N. Mercado-Silva. 2004. Helminth parasites of freshwater fishes of the Pánuco River Basin, East Central México. Comparative Parasitology. 71(2): 190-202.",
-98.28833333,21.18777778,Mexico,Hidalgo,Rio Tecoluco,60,24.7,1363,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Herichthys,Herichthys_cyanoguttatus,"(Baird & Girard, 1854)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_kidderi,"Pearse, 1936",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, E. Soto-Galera, R. Pineda-López, J. M. Caspeta-Mandujano, E. Aguilar-Castellanos & N. Mercado-Silva. 2004. Helminth parasites of freshwater fishes of the Pánuco River Basin, East Central México. Comparative Parasitology. 71(2): 190-202.",
-98.07416667,21.08305556,Mexico,Hidalgo,Rio Candelaria,117,24.4,1328,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Herichthys,Herichthys_cyanoguttatus,"(Baird & Girard, 1854)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_kidderi,"Pearse, 1936",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, E. Soto-Galera, R. Pineda-López, J. M. Caspeta-Mandujano, E. Aguilar-Castellanos & N. Mercado-Silva. 2004. Helminth parasites of freshwater fishes of the Pánuco River Basin, East Central México. Comparative Parasitology. 71(2): 190-202.",
-98.44277778,20.91583333,Mexico,Hidalgo,Rio Tempoal (Atlapexco),374,23.6,1543,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Herichthys,Herichthys_cyanoguttatus,"(Baird & Girard, 1854)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_kidderi,"Pearse, 1936",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, E. Soto-Galera, R. Pineda-López, J. M. Caspeta-Mandujano, E. Aguilar-Castellanos & N. Mercado-Silva. 2004. Helminth parasites of freshwater fishes of the Pánuco River Basin, East Central México. Comparative Parasitology. 71(2): 190-202.",
-98.61555556,21.16666667,Mexico,Hidalgo,Rio Talol,182,24.7,1761,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Herichthys,Herichthys_cyanoguttatus,"(Baird & Girard, 1854)",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_kidderi,"Pearse, 1936",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, E. Soto-Galera, R. Pineda-López, J. M. Caspeta-Mandujano, E. Aguilar-Castellanos & N. Mercado-Silva. 2004. Helminth parasites of freshwater fishes of the Pánuco River Basin, East Central México. Comparative Parasitology. 71(2): 190-202.",
-98.58805556,21.17138889,Mexico,Hidalgo,Rio San Pedro (Orizatlan),194,24.6,1725,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Nosferatu,Nosferatu_labridens,"(Pellegrin, 1903)",EN,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_kidderi,"Pearse, 1936",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, E. Soto-Galera, R. Pineda-López, J. M. Caspeta-Mandujano, E. Aguilar-Castellanos & N. Mercado-Silva. 2004. Helminth parasites of freshwater fishes of the Pánuco River Basin, East Central México. Comparative Parasitology. 71(2): 190-202.",
-98.58805556,21.17138889,Mexico,Hidalgo,Rio San Pedro (Orizatlan),194,24.6,1725,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Perciformes,Cichlidae,Herichthys,Herichthys_cyanoguttatus,"(Baird & Girard, 1854)",LC,NA,Rectum,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Chromadorea,Spirurida,Rhabdochonidae,Rhabdochona,Rhabdochona_kidderi,"Pearse, 1936",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, E. Soto-Galera, R. Pineda-López, J. M. Caspeta-Mandujano, E. Aguilar-Castellanos & N. Mercado-Silva. 2004. Helminth parasites of freshwater fishes of the Pánuco River Basin, East Central México. Comparative Parasitology. 71(2): 190-202.",
-98.07416667,21.08305556,Mexico,Hidalgo,Rio Candelaria,117,24.4,1328,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,Poecilia_mexicana,"Steindachner, 1863",LC,NA,Intestine,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Dorylaimea,Trichocephalida,Trichuridae,Capillaria,Capillaria_cyprinodonticola,"Huffman & Bullock, 1973",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, E. Soto-Galera, R. Pineda-López, J. M. Caspeta-Mandujano, E. Aguilar-Castellanos & N. Mercado-Silva. 2004. Helminth parasites of freshwater fishes of the Pánuco River Basin, East Central México. Comparative Parasitology. 71(2): 190-202.",
-98.61555556,21.16666667,Mexico,Hidalgo,Rio Talol,182,24.7,1761,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,Poecilia_mexicana,"Steindachner, 1863",LC,NA,Liver,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Dorylaimea,Trichocephalida,Trichuridae,Capillaria,Capillaria_cyprinodonticola,"Huffman & Bullock, 1973",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, E. Soto-Galera, R. Pineda-López, J. M. Caspeta-Mandujano, E. Aguilar-Castellanos & N. Mercado-Silva. 2004. Helminth parasites of freshwater fishes of the Pánuco River Basin, East Central México. Comparative Parasitology. 71(2): 190-202.",
-98.58805556,21.17138889,Mexico,Hidalgo,Rio San Pedro (Orizatlan),194,24.6,1725,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,Poecilia_mexicana,"Steindachner, 1863",LC,NA,Liver,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Nematoda,Dorylaimea,Trichocephalida,Trichuridae,Capillaria,Capillaria_cyprinodonticola,"Huffman & Bullock, 1973",Adult,"Salgado-Maldonado, G., G. Cabañas-Carranza, E. Soto-Galera, R. Pineda-López, J. M. Caspeta-Mandujano, E. Aguilar-Castellanos & N. Mercado-Silva. 2004. Helminth parasites of freshwater fishes of the Pánuco River Basin, East Central México. Comparative Parasitology. 71(2): 190-202.",
-98.61555556,21.16666667,Mexico,Hidalgo,Rio Talol,182,24.7,1761,1,1,Tropical & Subtropical Moist Broadleaf Forests,Animalia,Eumetazoa,Chordata,Actinopterygii,Cyprinodontiformes,Poeciliidae,Poecilia,Poecilia_mexicana,"Steindachner, 1863",LC,NA,Fat,Endoparasite,Native,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Cestoda,Cyclophyllidea,Gryporhynchidae,Glossocercus,Glossocercus_auritus,"(Rudolphi, 1819) Bona, 1994",Larva,"Aguilar-Castellanos, E. 2002. Inventario de helmintos parásitos de peces de la cuenca del Río Pánuco y parte del Lerma-Santiago. BSc Thesis, Facultad de Ciencias, UNAM. Mexico City: 53 pp.",
-99.28444444,20.1925,Mexico,Hidalgo,Centro Acuicola Tezontepec de Aldama,1962,17.3,505,1,1,Deserts & Xeric Shrublands,Animalia,Eumetazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinus,Cyprinus_carpio,"Linneo, 1758",NA,CR,Intestine,Endoparasite,Exotic,Captivity,Animalia,Eumetazoa,Platyhelminthes,Cestoda,Bothriocephalidea,Bothriocephalidae,Schyzocotyle,Schyzocotyle_acheilognathi,"(Yamaguti, 1934) Brabec, Waeschenbach, Scholz, Littlewood & Kuchta, 2015",Adult,"García-Prieto, L. & D. Osorio-Sarabia. 1991. Distribución actual de Bothriocephalus acheilognathi en México. Anales del Instituto de Biología, Universidad Nacional Autónoma de México, Serie Zoología. 62(3): 523-526.",
-99.28444444,20.1925,Mexico,Hidalgo,Centro Acuicola Tezontepec de Aldama,1962,17.3,505,1,1,Deserts & Xeric Shrublands,Animalia,Eumetazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Ctenopharyngodon,Ctenopharyngodon_idella,"(Valenciennes, 1844)",NA,NE,Intestine,Endoparasite,Exotic,Captivity,Animalia,Eumetazoa,Platyhelminthes,Cestoda,Bothriocephalidea,Bothriocephalidae,Schyzocotyle,Schyzocotyle_acheilognathi,"(Yamaguti, 1934) Brabec, Waeschenbach, Scholz, Littlewood & Kuchta, 2015",Adult,"López-Jiménez, S. 1980. Cestodos de peces I. Bothriocephalus (Clestobothrium) acheilognathi (Cestoda: Bothriocephalidae). Anales del Instituto de Biología, Universidad Nacional Autónoma de México, Serie Zoología. 51(1): 69-84.",
-99.28444444,20.1925,Mexico,Hidalgo,Centro Acuicola Tezontepec de Aldama,1962,17.3,505,1,1,Deserts & Xeric Shrublands,Animalia,Eumetazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Mylopharyngodon,Mylopharyngodon_piceus,"(Richardson, 1846)",NA,DD,Intestine,Endoparasite,Exotic,Captivity,Animalia,Eumetazoa,Platyhelminthes,Cestoda,Bothriocephalidea,Bothriocephalidae,Schyzocotyle,Schyzocotyle_acheilognathi,"(Yamaguti, 1934) Brabec, Waeschenbach, Scholz, Littlewood & Kuchta, 2015",Adult,"Pérez-Ponce de León, G., L. García-Prieto, D. Osorio-Sarabia & V. León-Règagnon. 1996. Listados Faunísticos de México VI. Helmintos parásitos de peces de aguas continentales de México. Instituto de Biología, UNAM. Mexico City: 100 pp.",
-99.28444444,20.1925,Mexico,Hidalgo,Centro Acuicola Tezontepec de Aldama,1962,17.3,505,1,1,Deserts & Xeric Shrublands,Animalia,Eumetazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinus,Cyprinus_rubrofuscus,"Lacepède, 1803",NA,LC,Intestine,Endoparasite,Exotic,Captivity,Animalia,Eumetazoa,Platyhelminthes,Cestoda,Bothriocephalidea,Bothriocephalidae,Schyzocotyle,Schyzocotyle_acheilognathi,"(Yamaguti, 1934) Brabec, Waeschenbach, Scholz, Littlewood & Kuchta, 2015",Adult,"García-Prieto, L. & D. Osorio-Sarabia. 1991. Distribución actual de Bothriocephalus acheilognathi en México. Anales del Instituto de Biología, Universidad Nacional Autónoma de México, Serie Zoología. 62(3): 523-526.",
-99.28444444,20.1925,Mexico,Hidalgo,Centro Acuicola Tezontepec de Aldama,1962,17.3,505,1,1,Deserts & Xeric Shrublands,Animalia,Eumetazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinus,Cyprinus_carpio,"Linneo, 1758",NA,CR,Intestine,Endoparasite,Exotic,Captivity,Animalia,Eumetazoa,Platyhelminthes,Cestoda,Bothriocephalidea,Bothriocephalidae,Schyzocotyle,Schyzocotyle_acheilognathi,"(Yamaguti, 1934) Brabec, Waeschenbach, Scholz, Littlewood & Kuchta, 2015",Adult,"García-Prieto, L. & D. Osorio-Sarabia. 1991. Distribución actual de Bothriocephalus acheilognathi en México. Anales del Instituto de Biología, Universidad Nacional Autónoma de México, Serie Zoología. 62(3): 523-526.",
-99.28444444,20.1925,Mexico,Hidalgo,Centro Acuicola Tezontepec de Aldama,1962,17.3,505,1,1,Deserts & Xeric Shrublands,Animalia,Eumetazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Megalobrama,Megalobrama_amblycephala,"Yih, 1955",NA,LC,Intestine,Endoparasite,Exotic,Captivity,Animalia,Eumetazoa,Platyhelminthes,Cestoda,Bothriocephalidea,Bothriocephalidae,Schyzocotyle,Schyzocotyle_acheilognathi,"(Yamaguti, 1934) Brabec, Waeschenbach, Scholz, Littlewood & Kuchta, 2015",Adult,"García-Prieto, L. & D. Osorio-Sarabia. 1991. Distribución actual de Bothriocephalus acheilognathi en México. Anales del Instituto de Biología, Universidad Nacional Autónoma de México, Serie Zoología. 62(3): 523-526.",
-99.28444444,20.1925,Mexico,Hidalgo,Centro Acuicola Tezontepec de Aldama,1962,17.3,505,1,1,Deserts & Xeric Shrublands,Animalia,Eumetazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Hypophthalmichthys,Hypophthalmichthys_molitrix,"(Valenciennes, 1844)",NA,NT,Intestine,Endoparasite,Exotic,Captivity,Animalia,Eumetazoa,Platyhelminthes,Cestoda,Bothriocephalidea,Bothriocephalidae,Schyzocotyle,Schyzocotyle_acheilognathi,"(Yamaguti, 1934) Brabec, Waeschenbach, Scholz, Littlewood & Kuchta, 2015",Adult,"Pérez-Ponce de León, G., L. García-Prieto, D. Osorio-Sarabia & V. León-Règagnon. 1996. Listados Faunísticos de México VI. Helmintos parásitos de peces de aguas continentales de México. Instituto de Biología, UNAM. Mexico City: 100 pp.",
-98.87583333,20.68694444,Mexico,Hidalgo,Laguna de Metztitlan,1238,19.1,505,1,1,Deserts & Xeric Shrublands,Animalia,Eumetazoa,Chordata,Actinopterygii,Cypriniformes,Cyprinidae,Cyprinus,Cyprinus_carpio,"Linneo, 1758",NA,CR,Intestine,Endoparasite,Exotic,Freshwater,Animalia,Eumetazoa,Platyhelminthes,Cestoda,Bothriocephalidea,Bothriocephalidae,Schyzocotyle,Schyzocotyle_acheilognathi,"(Yamaguti, 1934) Brabec, Waeschenbach, Scholz, Littlewood & Kuchta, 2015",Adult,"Monks, S., V. R. Zárate-Ramírez & G. Pulido-Flores. 2005. Helminth of freshwater fishes from the Metztitlán Canyon Reserve of the Biosphere, Hidalgo, Mexico. Comparative Parasitology. 72(2): 212-219.",
